4,28.86,149.77,64.23,28.86,149.77,64.23,0.00,0.00,0.00,28.86,149.77,64.23,28.86,149.77,64.23,0.00,0.00,0.00,28.86,149.77,64.23,28.86,149.77,64.23,0.00,0.00,0.00,28.86,149.77,64.23,28.86,149.77,64.23,0.00,0.00,0.00,19.69,130.25,68.41,19.86,97.35,8.70,-0.00,0.48,0.88,19.69,130.25,68.41,19.86,97.35,8.70,-0.00,0.48,0.88,19.69,130.25,68.41,19.86,97.35,8.70,-0.00,0.48,0.88,19.69,130.25,68.41,19.86,97.35,8.70,-0.00,0.48,0.88,8.39,128.67,68.63,-0.29,97.89,12.44,0.13,0.48,0.87,8.39,128.67,68.63,-0.29,97.89,12.44,0.13,0.48,0.87,8.39,128.67,68.63,-0.29,97.89,12.44,0.13,0.48,0.87,8.39,128.67,68.63,-0.29,97.89,12.44,0.13,0.48,0.87,-2.90,130.09,68.72,-19.26,103.64,19.71,0.28,0.46,0.84,-2.90,130.09,68.72,-19.26,103.64,19.71,0.28,0.46,0.84,-2.90,130.09,68.72,-19.26,103.64,19.71,0.28,0.46,0.84,-2.90,130.09,68.72,-19.26,103.64,19.71,0.28,0.46,0.84,-13.34,138.07,67.62,-35.63,113.26,25.49,0.41,0.46,0.78,-13.34,138.07,67.62,-35.63,113.26,25.49,0.41,0.46,0.78,-13.34,138.07,67.62,-35.63,113.26,25.49,0.41,0.46,0.78,-13.34,138.07,67.62,-35.63,113.26,25.49,0.41,0.46,0.78
4,28.66,149.77,64.25,28.66,149.77,64.25,0.00,0.00,0.00,28.66,149.77,64.25,28.66,149.77,64.25,0.00,0.00,0.00,28.66,149.77,64.25,28.66,149.77,64.25,0.00,0.00,0.00,28.66,149.77,64.25,28.66,149.77,64.25,0.00,0.00,0.00,19.48,130.25,68.42,19.66,97.38,8.70,-0.00,0.48,0.88,19.48,130.25,68.42,19.66,97.38,8.70,-0.00,0.48,0.88,19.48,130.25,68.42,19.66,97.38,8.70,-0.00,0.48,0.88,19.48,130.25,68.42,19.66,97.38,8.70,-0.00,0.48,0.88,8.18,128.68,68.63,-0.50,97.93,12.43,0.13,0.48,0.87,8.18,128.68,68.63,-0.50,97.93,12.43,0.13,0.48,0.87,8.18,128.68,68.63,-0.50,97.93,12.43,0.13,0.48,0.87,8.18,128.68,68.63,-0.50,97.93,12.43,0.13,0.48,0.87,-3.11,130.10,68.72,-19.47,103.69,19.69,0.28,0.46,0.84,-3.11,130.10,68.72,-19.47,103.69,19.69,0.28,0.46,0.84,-3.11,130.10,68.72,-19.47,103.69,19.69,0.28,0.46,0.84,-3.11,130.10,68.72,-19.47,103.69,19.69,0.28,0.46,0.84,-13.55,138.09,67.62,-35.83,113.31,25.47,0.41,0.46,0.78,-13.55,138.09,67.62,-35.83,113.31,25.47,0.41,0.46,0.78,-13.55,138.09,67.62,-35.83,113.31,25.47,0.41,0.46,0.78,-13.55,138.09,67.62,-35.83,113.31,25.47,0.41,0.46,0.78
4,28.56,149.77,64.23,28.56,149.77,64.23,0.00,0.00,0.00,28.56,149.77,64.23,28.56,149.77,64.23,0.00,0.00,0.00,28.56,149.77,64.23,28.56,149.77,64.23,0.00,0.00,0.00,28.56,149.77,64.23,28.56,149.77,64.23,0.00,0.00,0.00,19.36,130.26,68.39,19.51,97.40,8.67,-0.00,0.48,0.88,19.36,130.26,68.39,19.51,97.40,8.67,-0.00,0.48,0.88,19.36,130.26,68.39,19.51,97.40,8.67,-0.00,0.48,0.88,19.36,130.26,68.39,19.51,97.40,8.67,-0.00,0.48,0.88,8.06,128.70,68.60,-0.65,97.97,12.40,0.13,0.48,0.87,8.06,128.70,68.60,-0.65,97.97,12.40,0.13,0.48,0.87,8.06,128.70,68.60,-0.65,97.97,12.40,0.13,0.48,0.87,8.06,128.70,68.60,-0.65,97.97,12.40,0.13,0.48,0.87,-3.23,130.14,68.69,-19.62,103.74,19.66,0.28,0.45,0.84,-3.23,130.14,68.69,-19.62,103.74,19.66,0.28,0.45,0.84,-3.23,130.14,68.69,-19.62,103.74,19.66,0.28,0.45,0.84,-3.23,130.14,68.69,-19.62,103.74,19.66,0.28,0.45,0.84,-13.66,138.14,67.59,-35.96,113.39,25.44,0.42,0.46,0.78,-13.66,138.14,67.59,-35.96,113.39,25.44,0.42,0.46,0.78,-13.66,138.14,67.59,-35.96,113.39,25.44,0.42,0.46,0.78,-13.66,138.14,67.59,-35.96,113.39,25.44,0.42,0.46,0.78
4,28.50,149.77,64.20,28.50,149.77,64.20,0.00,0.00,0.00,28.50,149.77,64.20,28.50,149.77,64.20,0.00,0.00,0.00,28.50,149.77,64.20,28.50,149.77,64.20,0.00,0.00,0.00,28.50,149.77,64.20,28.50,149.77,64.20,0.00,0.00,0.00,19.29,130.27,68.37,19.39,97.41,8.64,-0.00,0.48,0.88,19.29,130.27,68.37,19.39,97.41,8.64,-0.00,0.48,0.88,19.29,130.27,68.37,19.39,97.41,8.64,-0.00,0.48,0.88,19.29,130.27,68.37,19.39,97.41,8.64,-0.00,0.48,0.88,7.98,128.72,68.58,-0.76,98.00,12.37,0.14,0.48,0.87,7.98,128.72,68.58,-0.76,98.00,12.37,0.14,0.48,0.87,7.98,128.72,68.58,-0.76,98.00,12.37,0.14,0.48,0.87,7.98,128.72,68.58,-0.76,98.00,12.37,0.14,0.48,0.87,-3.31,130.17,68.67,-19.72,103.79,19.64,0.28,0.45,0.84,-3.31,130.17,68.67,-19.72,103.79,19.64,0.28,0.45,0.84,-3.31,130.17,68.67,-19.72,103.79,19.64,0.28,0.45,0.84,-3.31,130.17,68.67,-19.72,103.79,19.64,0.28,0.45,0.84,-13.73,138.18,67.57,-36.06,113.45,25.42,0.42,0.46,0.78,-13.73,138.18,67.57,-36.06,113.45,25.42,0.42,0.46,0.78,-13.73,138.18,67.57,-36.06,113.45,25.42,0.42,0.46,0.78,-13.73,138.18,67.57,-36.06,113.45,25.42,0.42,0.46,0.78
4,28.45,149.77,64.17,28.45,149.77,64.17,0.00,0.00,0.00,28.45,149.77,64.17,28.45,149.77,64.17,0.00,0.00,0.00,28.45,149.77,64.17,28.45,149.77,64.17,0.00,0.00,0.00,28.45,149.77,64.17,28.45,149.77,64.17,0.00,0.00,0.00,19.20,130.29,68.34,19.25,97.42,8.61,-0.00,0.48,0.88,19.20,130.29,68.34,19.25,97.42,8.61,-0.00,0.48,0.88,19.20,130.29,68.34,19.25,97.42,8.61,-0.00,0.48,0.88,19.20,130.29,68.34,19.25,97.42,8.61,-0.00,0.48,0.88,7.90,128.75,68.55,-0.90,98.04,12.34,0.14,0.47,0.87,7.90,128.75,68.55,-0.90,98.04,12.34,0.14,0.47,0.87,7.90,128.75,68.55,-0.90,98.04,12.34,0.14,0.47,0.87,7.90,128.75,68.55,-0.90,98.04,12.34,0.14,0.47,0.87,-3.39,130.21,68.64,-19.85,103.86,19.62,0.28,0.45,0.84,-3.39,130.21,68.64,-19.85,103.86,19.62,0.28,0.45,0.84,-3.39,130.21,68.64,-19.85,103.86,19.62,0.28,0.45,0.84,-3.39,130.21,68.64,-19.85,103.86,19.62,0.28,0.45,0.84,-13.80,138.24,67.54,-36.18,113.54,25.40,0.42,0.46,0.78,-13.80,138.24,67.54,-36.18,113.54,25.40,0.42,0.46,0.78,-13.80,138.24,67.54,-36.18,113.54,25.40,0.42,0.46,0.78,-13.80,138.24,67.54,-36.18,113.54,25.40,0.42,0.46,0.78
4,28.43,149.79,64.13,28.43,149.79,64.13,0.00,0.00,0.00,28.43,149.79,64.13,28.43,149.79,64.13,0.00,0.00,0.00,28.43,149.79,64.13,28.43,149.79,64.13,0.00,0.00,0.00,28.43,149.79,64.13,28.43,149.79,64.13,0.00,0.00,0.00,19.16,130.32,68.30,19.16,97.44,8.58,0.00,0.48,0.88,19.16,130.32,68.30,19.16,97.44,8.58,0.00,0.48,0.88,19.16,130.32,68.30,19.16,97.44,8.58,0.00,0.48,0.88,19.16,130.32,68.30,19.16,97.44,8.58,0.00,0.48,0.88,7.86,128.79,68.52,-0.99,98.09,12.32,0.14,0.47,0.87,7.86,128.79,68.52,-0.99,98.09,12.32,0.14,0.47,0.87,7.86,128.79,68.52,-0.99,98.09,12.32,0.14,0.47,0.87,7.86,128.79,68.52,-0.99,98.09,12.32,0.14,0.47,0.87,-3.43,130.27,68.61,-19.94,103.93,19.59,0.28,0.45,0.84,-3.43,130.27,68.61,-19.94,103.93,19.59,0.28,0.45,0.84,-3.43,130.27,68.61,-19.94,103.93,19.59,0.28,0.45,0.84,-3.43,130.27,68.61,-19.94,103.93,19.59,0.28,0.45,0.84,-13.83,138.31,67.51,-36.25,113.64,25.38,0.42,0.46,0.78,-13.83,138.31,67.51,-36.25,113.64,25.38,0.42,0.46,0.78,-13.83,138.31,67.51,-36.25,113.64,25.38,0.42,0.46,0.78,-13.83,138.31,67.51,-36.25,113.64,25.38,0.42,0.46,0.78
4,28.42,149.80,64.10,28.42,149.80,64.10,0.00,0.00,0.00,28.42,149.80,64.10,28.42,149.80,64.10,0.00,0.00,0.00,28.42,149.80,64.10,28.42,149.80,64.10,0.00,0.00,0.00,28.42,149.80,64.10,28.42,149.80,64.10,0.00,0.00,0.00,19.13,130.34,68.28,19.07,97.46,8.57,0.00,0.48,0.88,19.13,130.34,68.28,19.07,97.46,8.57,0.00,0.48,0.88,19.13,130.34,68.28,19.07,97.46,8.57,0.00,0.48,0.88,19.13,130.34,68.28,19.07,97.46,8.57,0.00,0.48,0.88,7.82,128.84,68.50,-1.08,98.13,12.31,0.14,0.47,0.87,7.82,128.84,68.50,-1.08,98.13,12.31,0.14,0.47,0.87,7.82,128.84,68.50,-1.08,98.13,12.31,0.14,0.47,0.87,7.82,128.84,68.50,-1.08,98.13,12.31,0.14,0.47,0.87,-3.47,130.33,68.60,-20.02,104.00,19.59,0.29,0.45,0.84,-3.47,130.33,68.60,-20.02,104.00,19.59,0.29,0.45,0.84,-3.47,130.33,68.60,-20.02,104.00,19.59,0.29,0.45,0.84,-3.47,130.33,68.60,-20.02,104.00,19.59,0.29,0.45,0.84,-13.85,138.38,67.50,-36.31,113.73,25.37,0.42,0.46,0.78,-13.85,138.38,67.50,-36.31,113.73,25.37,0.42,0.46,0.78,-13.85,138.38,67.50,-36.31,113.73,25.37,0.42,0.46,0.78,-13.85,138.38,67.50,-36.31,113.73,25.37,0.42,0.46,0.78
4,28.42,149.82,64.08,28.42,149.82,64.08,0.00,0.00,0.00,28.42,149.82,64.08,28.42,149.82,64.08,0.00,0.00,0.00,28.42,149.82,64.08,28.42,149.82,64.08,0.00,0.00,0.00,28.42,149.82,64.08,28.42,149.82,64.08,0.00,0.00,0.00,19.11,130.37,68.26,19.01,97.48,8.56,0.00,0.48,0.88,19.11,130.37,68.26,19.01,97.48,8.56,0.00,0.48,0.88,19.11,130.37,68.26,19.01,97.48,8.56,0.00,0.48,0.88,19.11,130.37,68.26,19.01,97.48,8.56,0.00,0.48,0.88,7.80,128.88,68.48,-1.14,98.17,12.30,0.14,0.47,0.87,7.80,128.88,68.48,-1.14,98.17,12.30,0.14,0.47,0.87,7.80,128.88,68.48,-1.14,98.17,12.30,0.14,0.47,0.87,7.80,128.88,68.48,-1.14,98.17,12.30,0.14,0.47,0.87,-3.48,130.38,68.58,-20.07,104.06,19.58,0.29,0.45,0.84,-3.48,130.38,68.58,-20.07,104.06,19.58,0.29,0.45,0.84,-3.48,130.38,68.58,-20.07,104.06,19.58,0.29,0.45,0.84,-3.48,130.38,68.58,-20.07,104.06,19.58,0.29,0.45,0.84,-13.86,138.45,67.48,-36.35,113.81,25.36,0.42,0.46,0.78,-13.86,138.45,67.48,-36.35,113.81,25.36,0.42,0.46,0.78,-13.86,138.45,67.48,-36.35,113.81,25.36,0.42,0.46,0.78,-13.86,138.45,67.48,-36.35,113.81,25.36,0.42,0.46,0.78
4,28.44,149.84,64.06,28.44,149.84,64.06,0.00,0.00,0.00,28.44,149.84,64.06,28.44,149.84,64.06,0.00,0.00,0.00,28.44,149.84,64.06,28.44,149.84,64.06,0.00,0.00,0.00,28.44,149.84,64.06,28.44,149.84,64.06,0.00,0.00,0.00,19.10,130.41,68.25,18.95,97.50,8.55,0.00,0.48,0.88,19.10,130.41,68.25,18.95,97.50,8.55,0.00,0.48,0.88,19.10,130.41,68.25,18.95,97.50,8.55,0.00,0.48,0.88,19.10,130.41,68.25,18.95,97.50,8.55,0.00,0.48,0.88,7.79,128.93,68.47,-1.20,98.22,12.29,0.14,0.47,0.87,7.79,128.93,68.47,-1.20,98.22,12.29,0.14,0.47,0.87,7.79,128.93,68.47,-1.20,98.22,12.29,0.14,0.47,0.87,7.79,128.93,68.47,-1.20,98.22,12.29,0.14,0.47,0.87,-3.49,130.44,68.57,-20.11,104.13,19.57,0.29,0.45,0.84,-3.49,130.44,68.57,-20.11,104.13,19.57,0.29,0.45,0.84,-3.49,130.44,68.57,-20.11,104.13,19.57,0.29,0.45,0.84,-3.49,130.44,68.57,-20.11,104.13,19.57,0.29,0.45,0.84,-13.86,138.52,67.47,-36.39,113.90,25.36,0.42,0.46,0.78,-13.86,138.52,67.47,-36.39,113.90,25.36,0.42,0.46,0.78,-13.86,138.52,67.47,-36.39,113.90,25.36,0.42,0.46,0.78,-13.86,138.52,67.47,-36.39,113.90,25.36,0.42,0.46,0.78
4,28.47,149.87,64.05,28.47,149.87,64.05,0.00,0.00,0.00,28.47,149.87,64.05,28.47,149.87,64.05,0.00,0.00,0.00,28.47,149.87,64.05,28.47,149.87,64.05,0.00,0.00,0.00,28.47,149.87,64.05,28.47,149.87,64.05,0.00,0.00,0.00,19.12,130.44,68.24,18.92,97.52,8.55,0.00,0.48,0.88,19.12,130.44,68.24,18.92,97.52,8.55,0.00,0.48,0.88,19.12,130.44,68.24,18.92,97.52,8.55,0.00,0.48,0.88,19.12,130.44,68.24,18.92,97.52,8.55,0.00,0.48,0.88,7.80,128.97,68.46,-1.22,98.26,12.30,0.14,0.48,0.87,7.80,128.97,68.46,-1.22,98.26,12.30,0.14,0.48,0.87,7.80,128.97,68.46,-1.22,98.26,12.30,0.14,0.48,0.87,7.80,128.97,68.46,-1.22,98.26,12.30,0.14,0.48,0.87,-3.48,130.50,68.56,-20.13,104.20,19.58,0.29,0.45,0.84,-3.48,130.50,68.56,-20.13,104.20,19.58,0.29,0.45,0.84,-3.48,130.50,68.56,-20.13,104.20,19.58,0.29,0.45,0.84,-3.48,130.50,68.56,-20.13,104.20,19.58,0.29,0.45,0.84,-13.84,138.59,67.47,-36.40,113.98,25.37,0.42,0.46,0.78,-13.84,138.59,67.47,-36.40,113.98,25.37,0.42,0.46,0.78,-13.84,138.59,67.47,-36.40,113.98,25.37,0.42,0.46,0.78,-13.84,138.59,67.47,-36.40,113.98,25.37,0.42,0.46,0.78
